segment_id,wav_file,path,text
20180502-5_199,20180502-5_199.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_199.wav,﻿militser inkludert sjiamilitser med sterk tilknytning 
20180502-5_201,20180502-5_201.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_201.wav,﻿militsenes nærvær har en destabiliserende effekt i sunnidominerte områder og blant sårbare minoriteter som kristne og jesidier 
20180502-5_202,20180502-5_202.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_202.wav,﻿militsenes politiske arm ligger an til 
20180502-5_204,20180502-5_204.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_204.wav,﻿det kan få negative følger 
20180502-5_206,20180502-5_206.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_206.wav,﻿som var en medvirkende årsak til isils framvekst og rekruttering
20180502-5_207,20180502-5_207.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_207.wav,﻿isil var og er en ekstremt brutal fiende
20180502-5_208,20180502-5_208.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_208.wav,﻿isil brukte systematisk sivilbefolkningen som levende skjold 
20180502-5_209,20180502-5_209.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_209.wav,﻿det gjorde frigjøringen av mosul og raqqa 
20180502-5_210,20180502-5_210.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_210.wav,﻿koalisjonen og irakiske sikkerhetsstyrker la stor vekt på 
20180502-5_211,20180502-5_211.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_211.wav,﻿unngå sivile tap 
20180502-5_212,20180502-5_212.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_212.wav,﻿det har vært viktig for irakiske myndigheter at sikkerhetsstyrkene kunne vinne befolkningens tillit
20180502-5_214,20180502-5_214.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_214.wav,﻿for tilfeller av brudd på folkeretten
20180502-5_215,20180502-5_215.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_215.wav,﻿dette er noe koalisjonen tar alvorlig og etterforsker
20180502-5_216,20180502-5_216.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_216.wav,﻿koalisjonen legger stor vekt på 
20180502-5_218,20180502-5_218.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_218.wav,﻿brudd på humanitærrettens regler er uakseptabelt Uansett hvem som måtte begå dem 
20180502-5_219,20180502-5_219.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_219.wav,﻿det vil alltid være risiko forbundet med bistand til land
20180502-5_220,20180502-5_220.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_220.wav,﻿afghanistan-utvalgets rapport peker på hvor krevende det er for utenforstående å bidra
20180502-5_222,20180502-5_222.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_222.wav,﻿dersom giverne ikke 
20180502-5_224,20180502-5_224.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_224.wav,﻿stabiliseringsarbeidet i Irak foregår i tett dialog med både føderale og lokale myndigheter 
20180502-5_226,20180502-5_226.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_226.wav,﻿uavhengig av sekterisk og etnisk tilknytning 
20180502-5_227,20180502-5_227.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_227.wav,﻿Norges stabiliseringsinnsats i Irak kanaliseres dessuten gjennom partnere som kjenner de lokale Forholdene og som har gode anti-korrupsjonsrutiner 
20180502-5_228,20180502-5_228.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_228.wav,﻿i Syria kan uavhengige og upartiske humanitære aktører bli stemplet som samarbeidspartnere 
20180502-5_229,20180502-5_229.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_229.wav,﻿en Sånn politisering av humanitær bistand tar vi avstand fra 
20180502-5_230,20180502-5_230.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_230.wav,﻿hjelpen må nå fram til nødlidende uansett hvilket område de befinner seg i eller hvilken side av konflikten de har stått eller står på
20180502-5_231,20180502-5_231.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_231.wav,﻿president de interne spenningene i syria og irak forsterkes ved at regionale aktører øver innflytelse med et bredt spekter av virkemidler
20180502-5_232,20180502-5_232.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_232.wav,﻿både i syria og i irak ser vi
20180502-5_233,20180502-5_233.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_233.wav,﻿en internasjonalisering av interne konflikter
20180502-5_234,20180502-5_234.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_234.wav,﻿særlig synlig er Irans maktutøvelse men også Tyrkia og andre aktører spiller viktige roller 
20180502-5_235,20180502-5_235.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_235.wav,﻿maktforholdene er i stadig endring
20180502-5_236,20180502-5_236.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_236.wav,﻿Russland er et eksempel 
20180502-5_237,20180502-5_237.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_237.wav,﻿i landet har de siste åra fylt et maktvakuum i regionen og økt sin innflytelse ytterligere
20180502-5_239,20180502-5_239.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_239.wav,﻿det regionale maktspillet er krevende å forholde seg til og det er viktig i det landskapet å bevege seg forsiktig og med stor fleksibilitet 
20180502-5_240,20180502-5_240.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_240.wav,﻿det gjelder ikke bare militære bidrag men også det sivile engasjementet
20180502-5_242,20180502-5_242.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_242.wav,﻿utilsiktet å involveres i lokale og regionale konflikter 
20180502-5_243,20180502-5_243.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_243.wav,﻿våre lokale og internasjonale samarbeidspartnere kjenner regionen godt og vi holder også selv jevnlig kontakt med
20180502-5_245,20180502-5_245.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_245.wav,﻿begrenset til kampen mot isil
20180502-5_246,20180502-5_246.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_246.wav,﻿stabilisere frigjorte områder for å hindre at isil igjen får fotfeste
20180502-5_247,20180502-5_247.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_247.wav,﻿vi holder tett kontakt med allierte 
20180502-5_248,20180502-5_248.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_248.wav,﻿partnere og lokale myndigheter vi samarbeider med på bakken for så langt som mulig å sikre at våre midler bidrar til dette målet
20180502-5_249,20180502-5_249.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_249.wav,﻿president vi må sikre at det vi har oppnådde i kampen mot isil ikke går tapt
20180502-5_250,20180502-5_250.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_250.wav,﻿også fortsette å ta vår del av ansvaret
20180502-5_253,20180502-5_253.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_253.wav,﻿militære bidrag i Kampen for å bekjempe isil 
20180502-5_254,20180502-5_254.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_254.wav,﻿beslutning om bruk av militærmakt er blant regjeringens aller
20180502-5_256,20180502-5_256.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_256.wav,﻿nær kontakt med Stortinget 
20180502-5_257,20180502-5_257.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_257.wav,﻿er derfor viktig i slike saker
20180502-5_260,20180502-5_260.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_260.wav,﻿behov vil justeres i tråd med endringene i utfordringsbildet 
20180502-5_261,20180502-5_261.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_261.wav,﻿gradvis en gradvis reduksjon og justering av innretning av den internasjonale innsatsen i takt med at iraks sikkerhetsstyrker settes i stand til å
20180502-5_262,20180502-5_262.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_262.wav,﻿den resterende trusselen fra isil
20180502-5_264,20180502-5_264.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_264.wav,﻿president min redegjørelse vil legge særlig vekt på fire forhold
20180502-5_269,20180502-5_269.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_269.wav,﻿innretningen av våre militære bidrag bygger på grunnprinsippet i operasjon inherent resolve som er
20180502-5_270,20180502-5_270.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_270.wav,﻿at isil skal bekjempes av irakiske styrker
20180502-5_271,20180502-5_271.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_271.wav,﻿lokale partnere i Syria 
20180502-5_275,20180502-5_275.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_275.wav,﻿Norge høster anerkjennelse for våre militære bidrag 
20180502-5_276,20180502-5_276.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_276.wav,﻿holder våre bidrag høy kvalitet og bemannes av personell med lang erfaring
20180502-5_278,20180502-5_278.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_278.wav,﻿på justere innretning og innsats i takt med at kampen mot isil utvikler seg
20180502-5_280,20180502-5_280.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_280.wav,﻿slik at vi kunne spille en sentral rolle i frigjøringen av de siste isil-okkuperte områdene i anbar-provinsen i
20180502-5_282,20180502-5_282.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_282.wav,﻿består forsvarets bidrag til kampen mot isil av to hovedkomponenter på til sammen hundre og ti personell
20180502-5_284,20180502-5_284.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_284.wav,﻿forlagt ved al asad-basen i anbar-provinsen hvor både irak
20180502-5_286,20180502-5_286.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_286.wav,﻿det er også viktig for å bygge respekt hos våre irakiske partnere
20180502-5_287,20180502-5_287.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_287.wav,﻿slik at de vil lytte til våre råd
20180502-5_289,20180502-5_289.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_289.wav,﻿det har de siste ukene vært oppslag i media om om det norske spesialstyrkebidraget som tidligere opererte i syria
20180502-5_291,20180502-5_291.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_291.wav,﻿vil presisere at lokale partnere 
20180502-5_292,20180502-5_292.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_292.wav,﻿det har ble grundig undersøkt av koalisjonen før forsvaret innledet samarbeid koalisjonens støtte har hele tida forutsatt at partnerne kun
20180502-5_293,20180502-5_293.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_293.wav,﻿skulle kjempe mot isil 
20180502-5_294,20180502-5_294.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_294.wav,﻿i løpet av samarbeidet fulgte vårt personell disse avdelingene 
20180502-5_297,20180502-5_297.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_297.wav,﻿den deployerte i begynnelsen av april til anbar-provinsen hvor den vil stå i seks
20180502-5_298,20180502-5_298.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_298.wav,﻿i tillegg til disse har forsvaret en logistikkbase i jordan for å understøtte den norske innsatsen i irak samt stabsoffiserer i koalisjonens hovedkvarter i bagdad og kunna
20180502-5_299,20180502-5_299.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_299.wav,﻿det folkerettslige grunnlaget for vår innsats i irak er den irakiske regjeringens
20180502-5_300,20180502-5_300.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_300.wav,﻿anmodning om internasjonal støtte 
20180502-5_301,20180502-5_301.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_301.wav,﻿for å bekjempe isil 
20180502-5_302,20180502-5_302.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_302.wav,﻿norske styrker i irak er altså til stede etter invitasjon og samtykke fra irakiske myndigheter
20180502-5_303,20180502-5_303.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_303.wav,﻿den internasjonale støtten koordineres gjennom den amerikanskledede operasjonen inherent resolve 
20180502-5_304,20180502-5_304.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_304.wav,﻿det nasjonale rettsgrunnlaget for de norske styrkebidragene framgår av flere kongelige resolusjoner 
20180502-5_305,20180502-5_305.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_305.wav,﻿en grunnleggende forutsetning at innsatsen skal ha som formål å støtte irakiske sikkerhetsstyrker underlagt sentrale myndigheters kontroll i deres kamp mot isil
20180502-5_306,20180502-5_306.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_306.wav,﻿rådgivning og støtte 
20180502-5_307,20180502-5_307.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_307.wav,﻿formelt sett er de norske styrkene kommandomessig overført til koalisjonen 
20180502-5_308,20180502-5_308.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_308.wav,﻿slik det vanlig i
20180502-5_309,20180502-5_309.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_309.wav,﻿flernasjonale operasjoner er likevel et krav om at bidragene alltid opptrer i samsvar med norges folkerettslige forpliktelser norsk lov og de begrensninger som er fastsatt i refusjon
20180502-5_310,20180502-5_310.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_310.wav,﻿om når de norske styrkene
20180502-5_311,20180502-5_311.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_311.wav,﻿kan bruke makt er fastsatt nasjonalt av forsvarsministeren i tråd med vanlig praksis
20180502-5_312,20180502-5_312.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_312.wav,﻿eller utsatt for betydelig fare 
20180502-5_315,20180502-5_315.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_315.wav,﻿når norske styrker følger irakiske avdelinger i felt under operasjoner 
20180502-5_318,20180502-5_318.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_318.wav,﻿spesialstyrkebidraget har også rett til maktbruk i sin støtte til irakiske sikkerhetsstyrkers operasjoner mot isil
20180502-5_322,20180502-5_322.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_322.wav,﻿avgjørende for de irakiske styrkenes framgang 
20180502-5_325,20180502-5_325.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_325.wav,﻿nærvær på bakken har koalisjonen unngått å frata vertslandet eierskapet i kampen mot opprørerne og unngått gnisninger med
20180502-5_328,20180502-5_328.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_328.wav,﻿det kan også utvikle seg til en trussel 
20180502-5_331,20180502-5_331.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_331.wav,﻿det nærmeste er territorielt 
20180502-5_333,20180502-5_333.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_333.wav,﻿koalisjonen vil gjøre to tilpasninger
20180502-5_334,20180502-5_334.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_334.wav,﻿det man dreie støtten fra offensive operasjoner i retning stabiliseringsoperasjoner
20180502-5_335,20180502-5_335.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_335.wav,﻿det vil legges mer vekt på å opprettholde lov og orden ved hjelp av politi og med støtte fra militære avdelinger
20180502-5_336,20180502-5_336.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_336.wav,﻿samtidig som man må bistå irak
20180502-5_337,20180502-5_337.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_337.wav,﻿i fortsatt å gjennomføre offensive operasjoner mot gjenværende isil-krigere og
20180502-5_338,20180502-5_338.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_338.wav,﻿og var i stand til å møte en vedvarende terrortrussel
20180502-5_339,20180502-5_339.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_339.wav,﻿internasjonale engasjementet vektlegge sivil innsats for gjenoppbygging og for å fremme iraks demokratiske institusjoner 
20180502-5_340,20180502-5_340.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_340.wav,﻿det vil imidlertid 
20180502-5_341,20180502-5_341.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_341.wav,﻿militær støtte som kan hindre isils tilbakekomst
20180502-5_342,20180502-5_342.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_342.wav,﻿nato vurderer en viss utvidelse av sitt
20180502-5_346,20180502-5_346.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_346.wav,﻿og engasjementet skal ha begrenset størrelse 
20180502-5_347,20180502-5_347.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_347.wav,﻿en viktig betingelse er at koalisjonen videreføres og støtter 
20180502-5_348,20180502-5_348.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180502-5_348.wav,﻿NATO med styrkebeskyttelse og logistikk 
