,wav_file,path,source,text,segment_id
927,N2_050108_NRK_VPL_NO_235.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050108_NRK_VPL_NO_235.wav,Rundkast, er kommet hit for å sjekke at hjelpen virkelig kommer frem,Rundkast_N2_050108_NRK_VPL_NO_235
928,N2_051201_NRK_POK_NO_197.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051201_NRK_POK_NO_197.wav,Rundkast, da blir det mindre konkurranse og det vil kunne gi oss,Rundkast_N2_051201_NRK_POK_NO_197
929,05032018_071.wav,../../datasets/NordTrans_TUL/train_small/NRK/05032018_071.wav,NRK,med manglende tillit til partiet,NRK_05032018_071
930,110617_040.wav,../../datasets/NordTrans_TUL/train_small/NRK/110617_040.wav,NRK,voldtekt av en mindreårig jente ,NRK_110617_040
931,N2_030714_NRK_HON_NO_413.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030714_NRK_HON_NO_413.wav,Rundkast, eit lite fristande tilbod når en er aleinemor til ein åtteåring ,Rundkast_N2_030714_NRK_HON_NO_413
932,20180509-1_160.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-1_160.wav,Stortinget,i fortsettelsen av denne kritiske tjenesten ,Stortinget_20180509-1_160
933,22012018_006.wav,../../datasets/NordTrans_TUL/train_small/NRK/22012018_006.wav,NRK,men i ettermiddag bekrefter et politidistrikt at statsadvokaten ber dem undersøke om det er grunnlag for etterforskning,NRK_22012018_006
934,N2_060205_NRK_SDA_NO_315.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_315.wav,Rundkast, og i november i to tusen og fire lover iran at de vil stanse dette,Rundkast_N2_060205_NRK_SDA_NO_315
935,20180424-1_159.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-1_159.wav,Stortinget,rørende film om dette arbeidet som ,Stortinget_20180424-1_159
936,N2_050416_NRK_UKS_NO_422.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050416_NRK_UKS_NO_422.wav,Rundkast, nede i i fengselet på botsen hvor de som satt inne for ran var ,Rundkast_N2_050416_NRK_UKS_NO_422
937,N2_060616_NRK_D18_NO_792.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060616_NRK_D18_NO_792.wav,Rundkast, så akkurat nå så ser det litt ut som han har ,Rundkast_N2_060616_NRK_D18_NO_792
938,20180424-4_246.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-4_246.wav,Stortinget,dokumentert i norsk og internasjonal forskning at geriatrisk vurdering og behandling fører til lavere sykelighet,Stortinget_20180424-4_246
939,04042018_088.wav,../../datasets/NordTrans_TUL/train_small/NRK/04042018_088.wav,NRK,møttes i ankara i dag ,NRK_04042018_088
940,101217_003.wav,../../datasets/NordTrans_TUL/train_small/NRK/101217_003.wav,NRK,unge viser hvordan digitalisering og teknologi påvirker kunst blant dem skamskuespiller ulrikke falch,NRK_101217_003
941,040915_014.wav,../../datasets/NordTrans_TUL/train_small/NRK/040915_014.wav,NRK,paraply det er fint å blåse opp og,NRK_040915_014
942,100317_020.wav,../../datasets/NordTrans_TUL/train_small/NRK/100317_020.wav,NRK,alle de tre mrd brukerkontoene ,NRK_100317_020
943,20180131a-8_152.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-8_152.wav,Stortinget,det er en trygghet for norsk økonomi ,Stortinget_20180131a-8_152
944,20180321-2_159.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-2_159.wav,Stortinget,for barnehage og skoleeiere ,Stortinget_20180321-2_159
945,20180424-3_152.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-3_152.wav,Stortinget,den beskriver også at helsepersonell pliktig til å sørge for at man ikke påfører,Stortinget_20180424-3_152
946,20180424-2_176.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-2_176.wav,Stortinget,viser hvordan land med økte forskjeller i makt og rikdom,Stortinget_20180424-2_176
947,11142017_094.wav,../../datasets/NordTrans_TUL/train_small/NRK/11142017_094.wav,NRK,om tillatelsene faller på feil side av paragraf hundre og tolv ,NRK_11142017_094
948,N2_050309_NRK_D17_NO_318.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050309_NRK_D17_NO_318.wav,Rundkast,altså jeg er jo mora til barna og jeg har jo forholdt meg til loven hele tida ,Rundkast_N2_050309_NRK_D17_NO_318
949,20180502-2_054.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-2_054.wav,Stortinget,nykirke ble fristilt om at det skulle være demokratiske valg som skulle gjenspeile det,Stortinget_20180502-2_054
950,20180131b-1_110.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-1_110.wav,Stortinget,for det er viktig at vi som lever i dag er like,Stortinget_20180131b-1_110
951,N2_060404_NRK_D18_NO_410.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060404_NRK_D18_NO_410.wav,Rundkast,i verden ,Rundkast_N2_060404_NRK_D18_NO_410
952,N2_060527_NRK_VPL_NO_1025.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060527_NRK_VPL_NO_1025.wav,Rundkast, med mange av sine egne venner og partifeller ,Rundkast_N2_060527_NRK_VPL_NO_1025
953,N2_050406_NRK_HON_NO_894.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050406_NRK_HON_NO_894.wav,Rundkast,det er ingen problem,Rundkast_N2_050406_NRK_HON_NO_894
954,20180502-5_173.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_173.wav,Stortinget,til sammen minst sju fem mrd kr siden det tidspunktet og vi oppfyller løftet som planlagt innen tjue nitten,Stortinget_20180502-5_173
955,19042018_074.wav,../../datasets/NordTrans_TUL/train_small/NRK/19042018_074.wav,NRK,du er den som har mest greie på ,NRK_19042018_074
956,092117_067.wav,../../datasets/NordTrans_TUL/train_small/NRK/092117_067.wav,NRK,troms og vestfinnmark ,NRK_092117_067
957,08162017_024.wav,../../datasets/NordTrans_TUL/train_small/NRK/08162017_024.wav,NRK,nå er bekymret for dataangrep under det kommende valget,NRK_08162017_024
958,20180509-1_060.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-1_060.wav,Stortinget,göteborg malmø nederland pakistan osv,Stortinget_20180509-1_060
959,083117_061.wav,../../datasets/NordTrans_TUL/train_small/NRK/083117_061.wav,NRK,thomas lemar med stjernetreff ,NRK_083117_061
960,20180131b-3_217.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-3_217.wav,Stortinget,full seier for venstre ,Stortinget_20180131b-3_217
961,20180424-5_008.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-5_008.wav,Stortinget,har flere sykdommer og et mer komplisert sykdomsbilde ,Stortinget_20180424-5_008
962,111117_038.wav,../../datasets/NordTrans_TUL/train_small/NRK/111117_038.wav,NRK,det skal en belgisk domstol ta stilling til neste uke ,NRK_111117_038
963,20180117-1_100.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180117-1_100.wav,Stortinget,prinsipielt viktig spørsmål ,Stortinget_20180117-1_100
964,N2_060331_NRK_HON_NO_506.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060331_NRK_HON_NO_506.wav,Rundkast,og da meldte vi da i fra hva det var som hadde skjedd til ,Rundkast_N2_060331_NRK_HON_NO_506
965,20180424-1_291.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-1_291.wav,Stortinget,statsråden sa at ,Stortinget_20180424-1_291
966,16042018_045.wav,../../datasets/NordTrans_TUL/train_small/NRK/16042018_045.wav,NRK,rett før jul tok ungjenta fra østre toten,NRK_16042018_045
967,20180131b-9_104.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-9_104.wav,Stortinget,framstår som heller amatørmessige ,Stortinget_20180131b-9_104
968,30042018_039.wav,../../datasets/NordTrans_TUL/train_small/NRK/30042018_039.wav,NRK,ingen liv gikk tapt,NRK_30042018_039
969,N2_950617_NRK_VPL_NO_267.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_950617_NRK_VPL_NO_267.wav,Rundkast, som ligger like ved brandenburger tor,Rundkast_N2_950617_NRK_VPL_NO_267
970,20180410-3_061.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-3_061.wav,Stortinget,i takt med at samfunnet blir stadig mer digitalisert ,Stortinget_20180410-3_061
971,N2_060408_NRK_UKS_NO_344.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060408_NRK_UKS_NO_344.wav,Rundkast,ja dagbladet  vær så god ,Rundkast_N2_060408_NRK_UKS_NO_344
972,N2_060108_NRK_SDA_NO_415.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060108_NRK_SDA_NO_415.wav,Rundkast,bygd opp vår gassportefølje på og ,Rundkast_N2_060108_NRK_SDA_NO_415
973,N2_051113_NRK_SDA_NO_977.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051113_NRK_SDA_NO_977.wav,Rundkast, at vi definitivt mista retten til å pryla barn her i landet ,Rundkast_N2_051113_NRK_SDA_NO_977
974,20180424-6_212.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-6_212.wav,Stortinget,alltid blir vektet tyngst uten å bli påvirket av kommersielle interesser,Stortinget_20180424-6_212
975,20180131a-4_186.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-4_186.wav,Stortinget,tilliten til enkeltmennesket ,Stortinget_20180131a-4_186
976,20180131b-5_158.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-5_158.wav,Stortinget,men det er også svært inngripende så ,Stortinget_20180131b-5_158
977,N2_030505_NRK_D18_NO_33.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D18_NO_33.wav,Rundkast,valkomiteen,Rundkast_N2_030505_NRK_D18_NO_33
978,N2_030508_NRK_D17_NO_434.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030508_NRK_D17_NO_434.wav,Rundkast,hun tenker sikkert på barnebarnet sitt og gleder seg til at hun kommer tilbake og får se det igjen og,Rundkast_N2_030508_NRK_D17_NO_434
979,090817_084.wav,../../datasets/NordTrans_TUL/train_small/NRK/090817_084.wav,NRK,denne klemmen er verdt ,NRK_090817_084
980,092017_020.wav,../../datasets/NordTrans_TUL/train_small/NRK/092017_020.wav,NRK,hvilke krav de eventuelt vil ha for,NRK_092017_020
981,12302017_170.wav,../../datasets/NordTrans_TUL/train_small/NRK/12302017_170.wav,NRK,slått av den russiske bjørnen ,NRK_12302017_170
982,08012017_074.wav,../../datasets/NordTrans_TUL/train_small/NRK/08012017_074.wav,NRK,pistoltreneren frykter hva som kan skje med de stjålne våpnene det som er ubehagelig ,NRK_08012017_074
983,20180410-4_021.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-4_021.wav,Stortinget,senterpartiet i utgangspunktet er svært skeptisk til ,Stortinget_20180410-4_021
984,01032018_058.wav,../../datasets/NordTrans_TUL/train_small/NRK/01032018_058.wav,NRK,de fleste folldøler er vant til streng kulde,NRK_01032018_058
985,09082017_050.wav,../../datasets/NordTrans_TUL/train_small/NRK/09082017_050.wav,NRK,er nok noen som ,NRK_09082017_050
986,20180131c-3_009.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-3_009.wav,Stortinget,noe som bidrar til utjevning av ulikheter senere i livet,Stortinget_20180131c-3_009
987,N2_050430_NRK_VPL_NO_350.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050430_NRK_VPL_NO_350.wav,Rundkast,norge var den siste besittelsen som sverige hadde  hvis sverige skulle beholde den stormaktsstatusen det hadde hatt siden seksten hundretallet ,Rundkast_N2_050430_NRK_VPL_NO_350
988,N2_060505_NRK_HON_NO_76.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_76.wav,Rundkast, tjueåtte år etter at han kom inn i partiet,Rundkast_N2_060505_NRK_HON_NO_76
989,20180117-1_235.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180117-1_235.wav,Stortinget,å bedre bostøtten slik at de som har,Stortinget_20180117-1_235
990,20180117-1_178.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180117-1_178.wav,Stortinget,må bety at det er noen som i dag får ,Stortinget_20180117-1_178
991,011118_030.wav,../../datasets/NordTrans_TUL/train_small/NRK/011118_030.wav,NRK,snakker om tilfeller som man er en bagatell,NRK_011118_030
992,042315_019.wav,../../datasets/NordTrans_TUL/train_small/NRK/042315_019.wav,NRK,to hundre tusen menneskene som kom over havet bare i fjor,NRK_042315_019
993,12262017_008.wav,../../datasets/NordTrans_TUL/train_small/NRK/12262017_008.wav,NRK,for å høre bergs versjon ,NRK_12262017_008
994,N2_030506_NRK_D17_NO_180.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030506_NRK_D17_NO_180.wav,Rundkast,programmet torsdagsklubben tente på det amerikanske flagget ,Rundkast_N2_030506_NRK_D17_NO_180
995,N2_060113_NRK_D17_NO_51.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060113_NRK_D17_NO_51.wav,Rundkast, og vi,Rundkast_N2_060113_NRK_D17_NO_51
996,20180131a-1_108.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-1_108.wav,Stortinget,denne regjeringen ønsker å skape et bærekraftig velferdssamfunn både økonomisk miljømessig og sosial,Stortinget_20180131a-1_108
997,20180424-7_031.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-7_031.wav,Stortinget,regjeringen i oppdrag å lage en ,Stortinget_20180424-7_031
998,20180117-1_009.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180117-1_009.wav,Stortinget,for mange er alternativet til eiendomsskatt,Stortinget_20180117-1_009
999,N2_060505_NRK_HON_NO_661.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_661.wav,Rundkast, han vil undertegne avtalen med noen rettelser og de rettelsene har regjeringen godtatt,Rundkast_N2_060505_NRK_HON_NO_661
1000,20180508-5_213.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-5_213.wav,Stortinget,som foregående taler var inne på ,Stortinget_20180508-5_213
1001,N2_050523_NRK_HON_NO_569.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050523_NRK_HON_NO_569.wav,Rundkast, er det oljeindustrien  er det markedet som aleine skal bestemma,Rundkast_N2_050523_NRK_HON_NO_569
1002,11162017_045.wav,../../datasets/NordTrans_TUL/train_small/NRK/11162017_045.wav,NRK,det viktigste kommunikasjonsmiddelet ,NRK_11162017_045
1003,N2_060113_NRK_D17_NO_381.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060113_NRK_D17_NO_381.wav,Rundkast,kårstø i rogaland  ,Rundkast_N2_060113_NRK_D17_NO_381
1004,N2_030506_NRK_D17_NO_444.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030506_NRK_D17_NO_444.wav,Rundkast, flere tusen aktiviteter  antikviteter,Rundkast_N2_030506_NRK_D17_NO_444
1005,09292017_063.wav,../../datasets/NordTrans_TUL/train_small/NRK/09292017_063.wav,NRK,en gledens dag ,NRK_09292017_063
1006,20180426-5_019.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-5_019.wav,Stortinget,her kan gi våre innbyggere bedre tjenestetilbud ved å samarbeide mer,Stortinget_20180426-5_019
1007,N2_030505_NRK_D18_NO_997.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D18_NO_997.wav,Rundkast,en av de første dagene i mai,Rundkast_N2_030505_NRK_D18_NO_997
1008,N2_050919_NRK_D12_NO_220.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050919_NRK_D12_NO_220.wav,Rundkast,og det er en historisk lang,Rundkast_N2_050919_NRK_D12_NO_220
1009,20180502-4_179.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-4_179.wav,Stortinget,og den kultursatsingen de gjør ,Stortinget_20180502-4_179
1010,20180502-6_144.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-6_144.wav,Stortinget,stortinget og stortingsgruppene her som avgjør hvilke forslag som eventuelt skal støttes ,Stortinget_20180502-6_144
1011,N2_051219_NRK_D17_NO_85.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051219_NRK_D17_NO_85.wav,Rundkast, ikke minst på landbruksområdet ,Rundkast_N2_051219_NRK_D17_NO_85
1012,102917_045.wav,../../datasets/NordTrans_TUL/train_small/NRK/102917_045.wav,NRK,og ny miljøvernminister ,NRK_102917_045
1013,20180424-2_070.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-2_070.wav,Stortinget,det betydelige politiske flertallet bak et sånt,Stortinget_20180424-2_070
1014,08152017_051.wav,../../datasets/NordTrans_TUL/train_small/NRK/08152017_051.wav,NRK,minst tolv mennesker mistet livet og femtito ble skadet,NRK_08152017_051
1015,09052018_046.wav,../../datasets/NordTrans_TUL/train_small/NRK/09052018_046.wav,NRK,vi driver kafé på andøya,NRK_09052018_046
1016,20180131c-3_047.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-3_047.wav,Stortinget,som skal utførast av private,Stortinget_20180131c-3_047
1017,10302017_015.wav,../../datasets/NordTrans_TUL/train_small/NRK/10302017_015.wav,NRK,president trump mener siktelsen handler om forhold mange år tilbake,NRK_10302017_015
1018,10262017_084.wav,../../datasets/NordTrans_TUL/train_small/NRK/10262017_084.wav,NRK,norgessjefen i nordea sier banken må lære seg itgigantenes metoder ,NRK_10262017_084
1019,20180321-2_042.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-2_042.wav,Stortinget,mye med å ,Stortinget_20180321-2_042
1020,11212017_095.wav,../../datasets/NordTrans_TUL/train_small/NRK/11212017_095.wav,NRK,tusenfryd vil ikke kommentere boten før de har lest alle sakspapirer ,NRK_11212017_095
1021,20180426-1_066.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-1_066.wav,Stortinget,skatteinngangen på under femten prosent ,Stortinget_20180426-1_066
1022,091516_008.wav,../../datasets/NordTrans_TUL/train_small/NRK/091516_008.wav,NRK,veldig mye forskning som sier at,NRK_091516_008
1023,10032018_023.wav,../../datasets/NordTrans_TUL/train_small/NRK/10032018_023.wav,NRK,like godt men ,NRK_10032018_023
1024,11222017_006.wav,../../datasets/NordTrans_TUL/train_small/NRK/11222017_006.wav,NRK,og gi liv til flere bedrifter,NRK_11222017_006
1025,11302017_144.wav,../../datasets/NordTrans_TUL/train_small/NRK/11302017_144.wav,NRK,rundt den store innsjøen ,NRK_11302017_144
1026,20180131a-8_096.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-8_096.wav,Stortinget,gjennom kraftfulle tiltakspakker en ansvarlig økonomisk politikk ,Stortinget_20180131a-8_096
1027,20180131b-7_162.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-7_162.wav,Stortinget,med det å ha ordinært arbeid på den måten som kan språkopplæring kombineres med arbeidspraksis det er også svært viktig å legge til rette for norskopplæring for dem som ikke har grunnskole fra før fordi vi vet at dette er en svakhet for,Stortinget_20180131b-7_162
1028,N2_051016_NRK_SDA_NO_364.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051016_NRK_SDA_NO_364.wav,Rundkast,kjell pihlstrøm  har sendt oss denne reportasjen ,Rundkast_N2_051016_NRK_SDA_NO_364
1029,121017_040.wav,../../datasets/NordTrans_TUL/train_small/NRK/121017_040.wav,NRK,tidligere denne uken måtte ,NRK_121017_040
1030,N2_030911_NRK_SDA_NO_410.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030911_NRK_SDA_NO_410.wav,Rundkast,visnar også bort ,Rundkast_N2_030911_NRK_SDA_NO_410
1031,18012018_008.wav,../../datasets/NordTrans_TUL/train_small/NRK/18012018_008.wav,NRK,men flere enn gåsvatn visste hva leirstein hadde gjort ,NRK_18012018_008
1032,N2_030714_NRK_HON_NO_261.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030714_NRK_HON_NO_261.wav,Rundkast, si det  det er alltid like rart og det tar litt tid å synke inn  når jeg dro herfra så var det jo snø ikke sant og nå er det jo full sommer  så nei det er fantastisk  det er jo deilig ,Rundkast_N2_030714_NRK_HON_NO_261
1033,20180131a-6_085.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-6_085.wav,Stortinget,det er femdagerskontrakter så det undergraver muligheten for,Stortinget_20180131a-6_085
